 time,CH1 ,CH2 ,CH3 ,CH4 ,CH5 ,CH6 ,CH7 ,CH8 ,CNT ,Freq  ,Latency ,Urevent  
 24-11-06 22:38:08.735,-465587,-832238,-916421,-579952,-726543,-630145,-668316,-754019,65843,0,65710,36
 24-11-06 22:38:08.736,-465595,-832455,-916631,-580160,-726731,-630143,-668764,-754356,65844,0,65710,36
 24-11-06 22:38:08.738,-465616,-832718,-916895,-580383,-726926,-630243,-669187,-754600,65845,0,65710,36
 24-11-06 22:38:08.738,-465587,-832820,-917060,-580570,-726987,-630200,-669299,-754748,65846,0,65710,36
 24-11-06 22:38:08.739,-465557,-832617,-916921,-580481,-726656,-630014,-668861,-754721,65847,0,65710,36
 24-11-06 22:38:08.741,-465700,-832453,-916842,-580454,-726449,-630164,-668548,-754808,65848,0,65710,36
 24-11-06 22:38:08.741,-465948,-832636,-917048,-580599,-726768,-630559,-668826,-754954,65849,0,65710,36
 24-11-06 22:38:08.742,-465992,-832927,-917154,-580556,-726916,-630486,-669110,-754874,65850,0,65710,36
 24-11-06 22:38:08.743,-465962,-832876,-916978,-580402,-726864,-630375,-668692,-754659,65851,0,65710,36
 24-11-06 22:38:08.744,-465951,-832601,-916666,-580292,-726926,-630529,-668211,-754463,65852,0,65710,36
 24-11-06 22:38:08.746,-466037,-832309,-916318,-580077,-726830,-630731,-667604,-754206,65853,0,65710,36
 24-11-06 22:38:08.746,-465960,-831950,-915812,-579637,-726354,-630448,-666793,-753826,65854,0,65710,36
 24-11-06 22:38:08.747,-465785,-832027,-915676,-579406,-726099,-630043,-666733,-753496,65855,0,65710,36
 24-11-06 22:38:08.752,-465610,-832179,-915611,-579217,-725898,-629629,-666937,-753160,65856,0,65710,36
 24-11-06 22:38:08.752,-465756,-832117,-915626,-579259,-726242,-629929,-667192,-753281,65857,0,65710,36
 24-11-06 22:38:08.752,-466131,-832389,-915915,-579546,-726863,-630697,-667483,-753695,65858,0,65710,36
 24-11-06 22:38:08.752,-466270,-832541,-916106,-579727,-726956,-630930,-667386,-753879,65859,0,65710,36
 24-11-06 22:38:08.752,-466310,-832541,-916219,-579881,-727071,-631084,-667411,-754073,65860,0,65710,36
 24-11-06 22:38:08.753,-466192,-832486,-916272,-580002,-727082,-630962,-667562,-754199,65861,0,65710,36
 24-11-06 22:38:08.754,-466163,-832664,-916455,-580148,-727052,-630886,-668008,-754311,65862,0,65710,36
 24-11-06 22:38:08.755,-466175,-833109,-916938,-580500,-727342,-630954,-669014,-754563,65863,0,65710,36
 24-11-06 22:38:08.756,-466239,-833396,-917428,-580819,-727651,-631068,-669722,-754873,65864,0,65710,36
 24-11-06 22:38:08.757,-466287,-833640,-917672,-581062,-727786,-631179,-669932,-755093,65865,0,65710,36
 24-11-06 22:38:08.758,-466302,-833796,-917779,-581187,-727822,-631575,-669829,-755175,65866,0,65710,36
 24-11-06 22:38:08.759,-465936,-834252,-918134,-581271,-728491,-632500,-670283,-754781,65867,0,65710,36
 24-11-06 22:38:08.760,-465576,-835106,-918743,-581500,-729231,-632649,-671377,-754692,65868,0,65710,36
 24-11-06 22:38:08.762,-466132,-834867,-918701,-581432,-728800,-632105,-671414,-755155,65869,0,65710,36
 24-11-06 22:38:08.762,-466696,-834312,-918318,-581027,-727862,-631164,-670663,-755519,65870,0,65710,36
 24-11-06 22:38:08.763,-466638,-834064,-918063,-580731,-727503,-630707,-670272,-755423,65871,0,65710,36
 24-11-06 22:38:08.765,-466426,-833959,-917917,-580596,-727377,-630646,-670035,-755076,65872,0,65710,36
 24-11-06 22:38:08.765,-466387,-833703,-917579,-580334,-727192,-630722,-669394,-754631,65873,0,65710,36
 24-11-06 22:38:08.765,-466657,-833356,-917180,-580047,-727104,-631097,-668747,-754340,65874,0,65710,36
 24-11-06 22:38:08.766,-466637,-833151,-916957,-579852,-726958,-631134,-668181,-754106,65875,0,65710,36
 24-11-06 22:38:08.767,-466573,-833114,-916807,-579695,-726924,-631044,-668008,-753881,65876,0,65710,36
 24-11-06 22:38:08.769,-466654,-833279,-916895,-579734,-727123,-631097,-668269,-753902,65877,0,65710,36
 24-11-06 22:38:08.769,-466524,-833235,-916886,-579760,-726991,-630947,-668177,-753875,65878,0,65710,36
 24-11-06 22:38:08.770,-466423,-833258,-916932,-579895,-727009,-630956,-668282,-753896,65879,0,65710,36
 24-11-06 22:38:08.772,-466361,-833425,-917111,-580077,-727123,-630972,-668629,-754069,65880,0,65710,36
 24-11-06 22:38:08.779,-466212,-833496,-917245,-580101,-727046,-630702,-668797,-754180,65881,0,65710,36
 24-11-06 22:38:08.779,-466174,-833568,-917448,-580222,-727026,-630527,-669090,-754286,65882,0,65710,36
 24-11-06 22:38:08.779,-466409,-833711,-917763,-580596,-727457,-631128,-669518,-754694,65883,0,65710,36
 24-11-06 22:38:08.779,-466692,-833977,-918145,-581025,-728021,-631744,-670072,-755212,65884,0,65710,36
 24-11-06 22:38:08.779,-466563,-834092,-918261,-581072,-728042,-631501,-670244,-755262,65885,0,65710,36
 24-11-06 22:38:08.780,-466382,-834206,-918395,-581096,-727946,-631324,-670451,-755264,65886,0,65710,36
 24-11-06 22:38:08.780,-466245,-834249,-918368,-581141,-728037,-631388,-670476,-755315,65887,0,65710,36
 24-11-06 22:38:08.780,-466470,-834426,-918483,-581274,-728305,-631510,-670792,-755476,65888,0,65710,36
 24-11-06 22:38:08.780,-466646,-834443,-918381,-581158,-727944,-631244,-670517,-755412,65889,0,65710,36
 24-11-06 22:38:08.781,-466847,-834126,-918016,-580991,-727459,-631087,-669812,-755239,65890,0,65710,36
 24-11-06 22:38:08.782,-466830,-833905,-917814,-580866,-727359,-631164,-669532,-754988,65891,0,65710,36
 24-11-06 22:38:08.783,-466682,-833995,-917843,-580781,-727504,-631296,-669764,-754737,65892,0,65710,36
 24-11-06 22:38:08.785,-466612,-833889,-917718,-580710,-727629,-631355,-669712,-754531,65893,0,65710,36
 24-11-06 22:38:08.785,-466662,-833499,-917271,-580439,-727536,-631433,-668924,-754227,65894,0,65710,36
 24-11-06 22:38:08.786,-466767,-833228,-916936,-580288,-727501,-631632,-668325,-754109,65895,0,65710,36
 24-11-06 22:38:08.788,-466684,-833125,-916694,-580018,-727251,-631314,-668039,-753900,65896,0,65710,36
 24-11-06 22:38:08.788,-466695,-833143,-916765,-580041,-727406,-631362,-668230,-753846,65897,0,65710,36
 24-11-06 22:38:08.789,-466537,-833011,-916679,-579976,-727246,-631153,-668169,-753737,65898,0,65710,36
 24-11-06 22:38:08.790,-466289,-832927,-916627,-579884,-726976,-630795,-668071,-753569,65899,0,65710,36
 24-11-06 22:38:08.791,-466085,-832909,-916733,-579967,-726813,-630491,-668179,-753684,65900,0,65710,36
 24-11-06 22:38:08.793,-465849,-832934,-916803,-580024,-726641,-630080,-668209,-753777,65901,0,65710,36
 24-11-06 22:38:08.793,-465605,-832964,-916796,-580038,-726390,-629701,-668246,-753833,65902,0,65710,36
 24-11-06 22:38:08.794,-465703,-833089,-916966,-580260,-726677,-630087,-668632,-754178,65903,0,65710,36
 24-11-06 22:38:08.796,-466477,-833350,-917417,-580889,-727776,-631571,-669452,-754984,65904,0,65710,36
 24-11-06 22:38:08.796,-466748,-833534,-917842,-581230,-728241,-632012,-669996,-755354,65905,0,65710,36
 24-11-06 22:38:08.797,-466495,-833676,-918064,-581276,-728118,-631589,-670268,-755416,65906,0,65710,36
 24-11-06 22:38:08.798,-466199,-833651,-918047,-581082,-727877,-631127,-670307,-755232,65907,0,65710,36
 24-11-06 22:38:08.799,-466018,-833572,-917983,-581004,-727651,-630761,-670129,-755126,65908,0,65710,36
 24-11-06 22:38:08.801,-466077,-833836,-917970,-581024,-727592,-630821,-670044,-755077,65909,0,65710,36
 24-11-06 22:38:08.801,-466177,-833777,-917743,-580843,-727388,-630797,-669674,-754904,65910,0,65710,36
 24-11-06 22:38:08.804,-466209,-832949,-917266,-580556,-727213,-630934,-668939,-754754,65911,0,65710,36
 24-11-06 22:38:08.804,-466386,-832635,-917074,-580489,-727272,-631209,-668614,-754629,65912,0,65710,36
 24-11-06 22:38:08.804,-466412,-832707,-916947,-580365,-727302,-631292,-668606,-754349,65913,0,65710,36
 24-11-06 22:38:08.811,-466361,-832844,-916796,-580124,-727251,-631122,-668534,-754036,65914,0,65710,36
 24-11-06 22:38:08.811,-466261,-832901,-916630,-579923,-727076,-630984,-668280,-753889,65915,0,65710,36
 24-11-06 22:38:08.811,-466193,-832736,-916308,-579646,-726763,-630817,-667749,-753622,65916,0,65710,36
 24-11-06 22:38:08.811,-466146,-832440,-916055,-579428,-726508,-630611,-667212,-753473,65917,0,65710,36
 24-11-06 22:38:08.811,-466161,-832356,-915986,-579466,-726579,-630574,-667014,-753545,65918,0,65710,36
 24-11-06 22:38:08.811,-466214,-832636,-916174,-579667,-726942,-630754,-667423,-753705,65919,0,65710,36
 24-11-06 22:38:08.812,-466174,-832874,-916377,-579827,-727055,-630747,-667902,-753817,65920,0,65710,36
 24-11-06 22:38:08.812,-466129,-832732,-916354,-579913,-726916,-630682,-667774,-753974,65921,0,65710,36
 24-11-06 22:38:08.813,-466142,-832737,-916393,-580077,-726988,-630762,-667967,-754197,65922,0,65710,36
 24-11-06 22:38:08.815,-466185,-833156,-916867,-580471,-727371,-630986,-669002,-754562,65923,0,65710,36
 24-11-06 22:38:08.816,-466191,-833397,-917304,-580751,-727664,-631010,-669871,-754845,65924,0,65710,36
 24-11-06 22:38:08.817,-466151,-833494,-917491,-580881,-727707,-631027,-670236,-754956,65925,0,65710,36
 24-11-06 22:38:08.817,-466216,-833422,-917442,-581012,-727674,-631167,-670259,-755074,65926,0,65710,36
 24-11-06 22:38:08.818,-466315,-833352,-917368,-581022,-727620,-631183,-670211,-755102,65927,0,65710,36
 24-11-06 22:38:08.820,-466354,-833276,-917444,-581029,-727660,-631182,-670278,-755094,65928,0,65710,36
 24-11-06 22:38:08.820,-466459,-833371,-917652,-581031,-727904,-631407,-670449,-755197,65929,0,65710,36
 24-11-06 22:38:08.821,-466575,-833432,-917591,-580871,-727924,-631306,-670220,-755127,65930,0,65710,36
 24-11-06 22:38:08.823,-466433,-833208,-917152,-580541,-727512,-630880,-669644,-754752,65931,0,65710,36
 24-11-06 22:38:08.824,-466219,-832926,-916706,-580109,-726822,-630366,-669040,-754342,65932,0,65710,36
 24-11-06 22:38:08.825,-466005,-832486,-916242,-579628,-726076,-629642,-668157,-753863,65933,0,65710,36
 24-11-06 22:38:08.825,-465850,-832143,-915809,-579240,-725868,-629450,-667520,-753504,65934,0,65710,36
 24-11-06 22:38:08.826,-465729,-832153,-915733,-579134,-725933,-629791,-667416,-753332,65935,0,65710,36
 24-11-06 22:38:08.829,-465931,-832356,-915836,-579281,-726406,-630519,-667598,-753416,65936,0,65710,36
 24-11-06 22:38:08.829,-466022,-832212,-915816,-579325,-726342,-630577,-667262,-753431,65937,0,65710,36
 24-11-06 22:38:08.830,-465848,-831953,-915609,-579204,-726064,-630217,-666896,-753229,65938,0,65710,36
 24-11-06 22:38:08.831,-465710,-831879,-915553,-579151,-725852,-629966,-666866,-753179,65939,0,65710,36
 24-11-06 22:38:08.832,-465611,-831881,-915694,-579183,-725702,-629812,-667079,-753292,65940,0,65710,36
 24-11-06 22:38:08.833,-465712,-831947,-915951,-579421,-726016,-630059,-667409,-753608,65941,0,65710,36
 24-11-06 22:38:08.834,-465970,-831967,-916149,-579797,-726456,-630502,-667659,-754041,65942,0,65710,36
 24-11-06 22:38:08.835,-466172,-832088,-916404,-580173,-726881,-630917,-668122,-754461,65943,0,65710,36
 24-11-06 22:38:08.840,-466132,-832109,-916643,-580437,-726910,-630811,-668344,-754679,65944,0,65710,36
 24-11-06 22:38:08.840,-465906,-831999,-916566,-580437,-726841,-630485,-668252,-754692,65945,0,65710,36
 24-11-06 22:38:08.840,-465860,-832143,-916756,-580616,-727225,-630499,-668574,-754879,65946,0,65710,36
 24-11-06 22:38:08.840,-466113,-832479,-917099,-580809,-727900,-631109,-669237,-755165,65947,0,65710,36
 24-11-06 22:38:08.840,-466105,-832607,-917266,-580779,-727842,-631181,-669454,-755199,65948,0,65710,36
 24-11-06 22:38:08.842,-465880,-832510,-917073,-580554,-727514,-630817,-669271,-754895,65949,0,65710,36
 24-11-06 22:38:08.842,-465972,-832521,-917004,-580491,-727657,-630979,-669377,-754771,65950,0,65710,36
 24-11-06 22:38:08.843,-466116,-832738,-917073,-580487,-727957,-631263,-669709,-754744,65951,0,65710,36
 24-11-06 22:38:08.844,-466179,-832696,-916829,-580300,-727566,-631042,-669164,-754591,65952,0,65710,36
 24-11-06 22:38:08.844,-466184,-832168,-916231,-579896,-726983,-630811,-667939,-754283,65953,0,65710,36
 24-11-06 22:38:08.845,-466118,-831708,-915747,-579524,-726764,-630891,-667076,-753923,65954,0,65710,36
 24-11-06 22:38:08.847,-465938,-831744,-915692,-579499,-726925,-631182,-667111,-753858,65955,0,65710,36
 24-11-06 22:38:08.848,-465233,-831633,-915489,-579274,-726545,-630816,-666656,-753564,65956,0,65710,36
 24-11-06 22:38:08.849,-464891,-831521,-915377,-579174,-726408,-630537,-666617,-753359,65957,0,65710,36
 24-11-06 22:38:08.849,-464816,-831591,-915514,-579181,-726507,-630594,-667041,-753318,65958,0,65710,36
 24-11-06 22:38:08.851,-464767,-832083,-915815,-579244,-726686,-630577,-667692,-753387,65959,0,65710,36
 24-11-06 22:38:08.852,-464846,-832627,-916176,-579449,-726818,-630646,-668296,-753761,65960,0,65710,36
 24-11-06 22:38:08.852,-464860,-832321,-916190,-579566,-726632,-630567,-668096,-754033,65961,0,65710,36
 24-11-06 22:38:08.854,-464963,-832111,-916240,-579724,-726725,-630821,-668010,-754233,65962,0,65710,36
 24-11-06 22:38:08.855,-465036,-832415,-916659,-580129,-727269,-631161,-668731,-754537,65963,0,65710,36
 24-11-06 22:38:08.856,-464996,-832839,-917229,-580599,-727742,-631278,-669707,-754896,65964,0,65710,36
 24-11-06 22:38:08.858,-465062,-832924,-917430,-580857,-727906,-631387,-669962,-755109,65965,0,65710,36
 24-11-06 22:38:08.858,-465061,-832916,-917511,-581011,-727947,-631339,-669993,-755292,65966,0,65710,36
 24-11-06 22:38:08.859,-465081,-832889,-917529,-580976,-727924,-631283,-669939,-755410,65967,0,65710,36
 24-11-06 22:38:08.860,-465178,-832956,-917679,-581015,-728152,-631456,-670128,-755577,65968,0,65710,36
 24-11-06 22:38:08.860,-465111,-833105,-917786,-580992,-728146,-631399,-670297,-755492,65969,0,65710,36
 24-11-06 22:38:08.861,-465021,-833052,-917617,-580849,-727991,-631313,-670227,-755204,65970,0,65710,36
 24-11-06 22:38:08.862,-464824,-832918,-917359,-580661,-727914,-631705,-669970,-754756,65971,0,65710,36
 24-11-06 22:38:08.863,-464225,-832984,-917358,-580543,-728437,-632262,-669968,-754069,65972,0,65710,36
 24-11-06 22:38:08.865,-464439,-833027,-917353,-580423,-728614,-632217,-669809,-754001,65973,0,65710,36
 24-11-06 22:38:08.865,-465274,-832761,-916977,-580056,-727831,-631681,-668980,-754458,65974,0,65710,36
 24-11-06 22:38:08.871,-465744,-832477,-916645,-579756,-727294,-631236,-668519,-754752,65975,0,65710,36
 24-11-06 22:38:08.871,-465586,-832177,-916372,-579609,-727092,-631061,-668147,-754492,65976,0,65710,36
 24-11-06 22:38:08.871,-465276,-832017,-916197,-579496,-726844,-630837,-667948,-754026,65977,0,65710,36
 24-11-06 22:38:08.871,-465093,-831964,-916004,-579402,-726626,-630730,-667737,-753671,65978,0,65710,36
 24-11-06 22:38:08.871,-465117,-832007,-916039,-579463,-726799,-630716,-667646,-753722,65979,0,65710,36
 24-11-06 22:38:08.872,-464937,-831971,-916153,-579452,-726665,-630274,-667693,-753757,65980,0,65710,36
 24-11-06 22:38:08.873,-464687,-831951,-916234,-579484,-726520,-629995,-667879,-753779,65981,0,65710,36
 24-11-06 22:38:08.874,-464533,-832009,-916312,-579649,-726525,-630120,-667992,-753937,65982,0,65710,36
 24-11-06 22:38:08.874,-464906,-832062,-916576,-580016,-727054,-630933,-668250,-754406,65983,0,65710,36
 24-11-06 22:38:08.876,-465307,-832383,-917021,-580560,-727785,-631728,-669011,-754996,65984,0,65710,36
 24-11-06 22:38:08.876,-465328,-832531,-917277,-580747,-727936,-631609,-669449,-755214,65985,0,65710,36
 24-11-06 22:38:08.877,-465141,-832574,-917385,-580746,-727838,-631274,-669688,-755216,65986,0,65710,36
 24-11-06 22:38:08.878,-464981,-832739,-917414,-580719,-727828,-631096,-669922,-755226,65987,0,65710,36
 24-11-06 22:38:08.879,-464883,-832881,-917419,-580750,-727751,-630924,-669988,-755194,65988,0,65710,36
 24-11-06 22:38:08.881,-464769,-832832,-917304,-580610,-727461,-630618,-669746,-755016,65989,0,65710,36
 24-11-06 22:38:08.881,-464924,-832702,-917176,-580459,-727362,-630634,-669473,-754872,65990,0,65710,36
 24-11-06 22:38:08.882,-465207,-832612,-917122,-580363,-727517,-631168,-669232,-754886,65991,0,65710,36
 24-11-06 22:38:08.884,-465229,-832502,-917049,-580286,-727487,-631323,-668839,-754806,65992,0,65710,36
 24-11-06 22:38:08.884,-465211,-832336,-916863,-580106,-727417,-631194,-668443,-754500,65993,0,65710,36
 24-11-06 22:38:08.885,-465243,-832200,-916571,-579827,-727559,-631228,-668273,-754184,65994,0,65710,36
 24-11-06 22:38:08.886,-465338,-832247,-916449,-579690,-727407,-631264,-668166,-754020,65995,0,65710,36
 24-11-06 22:38:08.887,-465471,-832133,-916278,-579594,-727162,-631221,-667767,-753860,65996,0,65710,36
 24-11-06 22:38:08.889,-465552,-832004,-916256,-579592,-727146,-631199,-667705,-753852,65997,0,65710,36
 24-11-06 22:38:08.889,-465416,-831929,-916174,-579607,-727026,-631079,-667681,-753759,65998,0,65710,36
 24-11-06 22:38:08.890,-465289,-831943,-916141,-579621,-726901,-630951,-667664,-753755,65999,0,65710,36
 24-11-06 22:38:08.892,-465188,-832115,-916224,-579646,-726826,-630784,-667708,-753940,66000,0,65710,36
 24-11-06 22:38:08.892,-465175,-832387,-916321,-579743,-726701,-630712,-667720,-754013,66001,0,65710,36
 24-11-06 22:38:08.893,-465231,-832286,-916311,-579828,-726622,-630689,-667638,-754087,66002,0,65710,36
 24-11-06 22:38:08.898,-465260,-832354,-916588,-580076,-726911,-630779,-668135,-754375,66003,0,65710,36
 24-11-06 22:38:08.898,-465285,-832692,-917056,-580501,-727416,-631019,-669136,-754791,66004,0,65710,36
 24-11-06 22:38:08.898,-465406,-833152,-917668,-580943,-728102,-631489,-670421,-755164,66005,0,65710,36
 24-11-06 22:38:08.898,-465455,-833396,-917899,-581199,-728189,-631621,-670935,-755432,66006,0,65710,36
 24-11-06 22:38:08.899,-465415,-833234,-917721,-581144,-728066,-631481,-670626,-755324,66007,0,65710,36
 24-11-06 22:38:08.900,-465409,-833181,-917701,-581138,-728104,-631411,-670351,-755258,66008,0,65710,36
 24-11-06 22:38:08.900,-465316,-833094,-917604,-580996,-727869,-631102,-670119,-755083,66009,0,65710,36
 24-11-06 22:38:08.901,-465139,-832828,-917392,-580699,-727434,-630728,-669589,-754790,66010,0,65710,36
 24-11-06 22:38:08.902,-465069,-832689,-917193,-580519,-727186,-630615,-669268,-754534,66011,0,65710,36
 24-11-06 22:38:08.903,-464965,-832612,-917015,-580362,-727095,-630557,-669140,-754334,66012,0,65710,36
 24-11-06 22:38:08.905,-465234,-832422,-916709,-580072,-726964,-630857,-668617,-754176,66013,0,65710,36
 24-11-06 22:38:08.905,-465444,-832149,-916216,-579694,-726523,-630916,-667829,-753971,66014,0,65710,36
 24-11-06 22:38:08.906,-465344,-832079,-915975,-579454,-726276,-630601,-667463,-753751,66015,0,65710,36
 24-11-06 22:38:08.908,-465319,-832447,-916062,-579334,-726407,-630557,-667586,-753593,66016,0,65710,36
 24-11-06 22:38:08.908,-465286,-832732,-916104,-579234,-726399,-630538,-667450,-753446,66017,0,65710,36
 24-11-06 22:38:08.909,-465311,-832168,-915867,-579072,-726151,-630243,-666896,-753324,66018,0,65710,36
 24-11-06 22:38:08.910,-465558,-831893,-915930,-579166,-726540,-630636,-667059,-753496,66019,0,65710,36
 24-11-06 22:38:08.911,-465831,-832098,-916259,-579576,-727263,-631176,-667545,-753879,66020,0,65710,36
 24-11-06 22:38:08.917,-465940,-832189,-916442,-579799,-727276,-630964,-667772,-754091,66021,0,65710,36
 24-11-06 22:38:08.923,-466040,-832181,-916504,-579943,-727161,-630857,-667900,-754272,66022,0,65710,36
 24-11-06 22:38:08.923,-465942,-832397,-916814,-580234,-727449,-631148,-668585,-754565,66023,0,65710,36
 24-11-06 22:38:08.923,-465821,-832689,-917214,-580550,-727608,-631249,-669166,-754812,66024,0,65710,36
 24-11-06 22:38:08.923,-465817,-832883,-917412,-580727,-727592,-631269,-669333,-754985,66025,0,65710,36
 24-11-06 22:38:08.923,-465992,-832999,-917622,-580904,-727654,-631306,-669537,-755226,66026,0,65710,36
 24-11-06 22:38:08.923,-466108,-833028,-917627,-580841,-727541,-631186,-669501,-755329,66027,0,65710,36
 24-11-06 22:38:08.923,-466107,-833291,-917812,-580919,-727814,-631228,-669890,-755381,66028,0,65710,36
 24-11-06 22:38:08.924,-466066,-833532,-918019,-581026,-728139,-631244,-670536,-755317,66029,0,65710,36
 24-11-06 22:38:08.924,-466141,-833502,-917898,-580985,-728032,-631219,-670419,-755188,66030,0,65710,36
 24-11-06 22:38:08.924,-466217,-833243,-917681,-580737,-727786,-631212,-669811,-755000,66031,0,65710,36
